References,DOIS,Iteration,Status
"V. Bauer, ""Analysing and supporting software reuse in practice"", , 2016.",https://doi.org/10.1109/EDUCON.2014.6826120,1.0,Extraction successful
"V. Bauer, ""Challenges of Structured Reuse Adoption - Lessons Learned"", PROFES, 2015.",https://doi.org/10.1007/978-3-319-11283-1_14,1.0,Abstract not found
"A. Sandberg, M. Staron, Vard Antinyan, ""Towards proactive management of technical debt by software metrics"", SPLST, 2015.",https://doi.org/10.14232/actacyb.21.3.2014.6,1.0,Extraction successful
"H. Brunelière, Jordi Cabot, ""On Developing Open Source MDE Tools: Our Eclipse Stories and Lessons Learned"", OSS4MDE@MoDELS, 2014.",https://doi.org/10.1109/SEAA.2013.61,1.0,Extraction successful
"P. Runeson, Sten Minör, Johan Svenér, ""Get the cogs in synch: time horizon aspects of industry--academia collaboration"", WISE@ASE, 2014.",https://doi.org/10.1109/MS.2013.94,1.0,Extraction successful
"P. Runeson, Sten Minör, ""The 4+1 view model of industry--academia collaboration"", WISE@ASE, 2014.",https://doi.org/10.1057/ejis.2012.35,1.0,Extraction successful
"H. H. Olsson, A. Sandberg, J. Bosch, Hiva Allahyari, ""Scale and Responsiveness in Large-Scale Software Development"", IEEE Software, 2014.",https://doi.org/10.11606/T.45.2013.TDE-25052015-120242,1.0,Abstract not found
"Silverio Martínez-Fernández, Helena Martins Marques, ""Practical experiences in designing and conducting empirical studies in industry-academia collaboration"", CESI 2014, 2014.",https://doi.org/10.1145/2460999.2461020,1.0,Abstract not found
"P. Sanchis, D. Astrain, A. Lopez-Martin, G. Perez-Artieda, E. Gubía, A. Ursúa, E. Tartas, Ignacio R. Matías, ""University-industry collaboration chairs: Initiatives at the Public University of Navarre"", 2014 IEEE Global Engineering Education Conference (EDUCON), 2014.",https://doi.org/10.1109/ICOS.2012.6417649,1.0,Extraction successful
"B. Andrés, R. Poler, ""INTERDISCIPLINARY EDUCATION AGENDA PROJECT: IMPROVING INNOVATION THROUGH ACADEMY‑INDUSTRY COLLABORATION"", , 2014.",https://doi.org/10.1016/j.jss.2012.04.054,1.0,Extraction successful
"DevelopmentHolmström Olsson, E. Ab, J. Bosch, H. Alahyari, ""Scale and Responsiveness in Large-Scale Software"", , 2014.",https://doi.org/10.1109/ICST.2012.190,1.0,Extraction successful
"P. Runeson, ""Problem formulation Problem / issue Industry Academia Study state of the art Candidate solution Static validation Validation in academia Dynamic validation Release solution"", , 2014.",No doi,1.0,DOI not found
"Vard Antinyan, M. Staron, Wilhelm Meding, ""Profiling Prerelease Software Product and Organizational Performance"", Continuous Software Engineering, 2014.",No doi,1.0,DOI not found
"Vard Antinyan, ""Empowering Technical Risk Assessment in Software Development"", , 2014.",No doi,1.0,DOI not found
"Vard Antinyan, M. Staron, J. Hansson, Wilhelm Meding, Per Österström, Anders Henriksson, ""Monitoring Evolution of Code Complexity and Magnitude of Changes"", Acta Cybern., 2014.",No doi,1.0,DOI not found
"R. Feldt, M. Staron, Erika Hult, Thomas Liljegren, ""Supporting Software Decision Meetings: Heatmaps for Visualising Test and Code Measurements"", 2013 39th Euromicro Conference on Software Engineering and Advanced Applications, 2013.",No doi,1.0,DOI not found
"D. Zhang, Shi Han, Yingnong Dang, Jian-Guang Lou, Haidong Zhang, Tao Xie, ""Software Analytics in Practice"", IEEE Software, 2013.",No doi,1.0,DOI not found
"L. Mathiassen, A. Sandberg, ""How a professionally qualified doctoral student bridged the practice-research gap: a confessional account of Collaborative Practice Research"", Eur. J. Inf. Syst., 2013.",No doi,1.0,DOI not found
"C. Melo, ""Productivity of agile teams: an empirical evaluation of factors and monitoring processes"", , 2013.",No doi,1.0,DOI not found
"M. T. Baldassarre, D. Caivano, G. Visaggio, ""Empirical studies for innovation dissemination: ten years of experience"", EASE '13, 2013.",No doi,1.0,DOI not found
"Vard Antinyan, M. Staron, Wilhelm Meding, Per Österströ, Henric Bergenwall, Johan Wranker, J. Hansson, Anders Henriksson, ""Monitoring Evolution of Code Complexity in Agile/Lean Software Development - A Case Study at Two Companies"", , 2013.",No doi,1.0,DOI not found
"N. A. Bakar, A. Selamat, ""Agent-based model checking verification framework"", 2012 IEEE Conference on Open Systems, 2012.",No doi,1.0,DOI not found
"L. Pareto, A. Sandberg, Peter S. Eriksson, Staffan Ehnebom, ""Collaborative prioritization of architectural concerns"", J. Syst. Softw., 2012.",No doi,1.0,DOI not found
"Ilya Belianka, A. Belyakov, ""Visualization of Log Files of Embedded Broadband Modules"", , 2012.",https://doi.org/10.1109/csmr-wcre.2014.6747165,1.0,Extraction successful
"P. Runeson, ""It Takes Two to Tango -- An Experience Report on Industry -- Academia Collaboration"", 2012 IEEE Fifth International Conference on Software Testing, Verification and Validation, 2012.",No doi,1.0,DOI not found
