References,DOIS,Iteration,Status
"H. Österle, B. Otto, ""Consortium Research"", Bus. Inf. Syst. Eng., 2010.",https://doi.org/10.1007/978-0-387-35489-7_20,1,Extraction successful
"H. Österle, Boris Otto, ""Konsortialforschung - Eine Methode für die Zusammenarbeit von Forschung und Praxis in der gestaltungsorientierten Wirtschaftsinformatikforschung"", Wirtschaftsinf., 2010.",https://doi.org/10.1007/978-0-387-35489-7_31,1,Extraction successful
"J. Qiu, ""Trust In Social Software - A survey of trust on Commute Greener!, at Volvo IT"", , 2010.",https://doi.org/10.1108/09593840110384762,1,Extraction successful
"Taina Kaapu, T. Tiainen, ""User Experience: Consumer Understandings of Virtual Product Prototypes"", SCIS, 2010.",No doi,1,DOI not found
"Sabine Madsen, Keld Bødker, ""Relationship Management at the Operational Level in Outsourcing"", SCIS, 2010.",No doi,1,DOI not found
"Anders Baaz, L. Holmberg, A. Nilsson, H. H. Olsson, A. Sandberg, ""Appreciating Lessons Learned"", IEEE Software, 2010.",No doi,1,DOI not found
"Mats-Åke Hugoson, Thanos Magoulas, K. Pessi, ""Enterprise Architecture Design Principles and Business-Driven IT Management"", BIS, 2010.",No doi,1,DOI not found
"P. Nielsen, Gitte Tjørnehøj, ""Social networks in software process improvement"", J. Softw. Maintenance Res. Pract., 2010.",No doi,1,DOI not found
"O. Ngwenyama, Jacob Nørbjerg, ""Software process improvement with weak management support: an analysis of the dynamics of intra-organizational alliances in IS change initiatives"", Eur. J. Inf. Syst., 2010.",No doi,1,DOI not found
"Hong-Mei Chen, R. Kazman, Opal Perry, ""From Software Architecture Analysis to Service Engineering: An Empirical Study of Methodology Development for Enterprise SOA Implementation"", IEEE Transactions on Services Computing, 2010.",No doi,1,DOI not found
"M. Lind, Daniel Rudmark, U. Seigerroth, ""Design Science Research for Business Process Design: Organizational Transition at Intersport Sweden"", Human Benefit through the Diffusion of Information Systems Design Science Research, 2010.",No doi,1,DOI not found
"Gitte Tjørnehøj, L. Mathiassen, ""Improvisation during process-technology adoption: a longitudinal study of a software firm"", J. Inf. Technol., 2010.",No doi,1,DOI not found
"M. Lind, U. Seigerroth, ""Multi-Layered Process Modeling for Business and IT Alignment"", 2010 43rd Hawaii International Conference on System Sciences, 2010.",No doi,1,DOI not found
"J. Kuschel, Bjorn Remneland, M. Kuschel, ""Open Innovation and Control: A Case from Volvo"", 2010 43rd Hawaii International Conference on System Sciences, 2010.",No doi,1,DOI not found
"""AMethod for Researcher-Practitioner Collaboration in Design-Oriented"", , 2010.",No doi,1,DOI not found
"Jonas Sjöström, ""Designing Information Systems: A pragmatic account"", , 2010.",No doi,1,DOI not found
"Annemette Kjærgaard, P. Nielsen, K. Kautz, ""Making Sense of Software Project Management: A case of knowledge sharing in software development"", Scand. J. Inf. Syst., 2010.",No doi,1,DOI not found
"P. Nielsen, John Stouby Persson, ""IT Management in Local Government: Engaged Problem Formulation"", ICIS, 2010.",https://doi.org/10.1177/0030727016675693,1,Extraction successful
"Helena Bukvova, ""Studying Research Collaboration: A Literature Review"", , 2010.",No doi,1,DOI not found
"Doris Allhutter, Roswitha Hofmann, ""Deconstructive Design as an Approach for Opening Trading Zones"", , 2010.",No doi,1,DOI not found
"J. Qiu, ""Trust In Social Software : A survey of trust on Commute Greener ! , at Volvo IT"", , 2010.",No doi,1,DOI not found
"Nina Boulus, ""A JOURNEY INTO THE HIDDEN LIVES OF ELECTRONIC MEDICAL RECORDS (EMRS): ACTION RESEARCH IN THE MAKING"", , 2010.",No doi,1,DOI not found
"P. Buijs, G. Meyer, N. Szirbik, ""Development and evaluation of Research-driven Information Systems"", , 2010.",No doi,1,DOI not found
"J. Sauer, ""Architekturzentrierte agile Anwendungsentwicklung in global verteilten Projekten"", , 2010.",No doi,1,DOI not found
"A. Perego, ""IS Performance Management Systems: An Action Research Perspective"", , 2010.",No doi,1,DOI not found
"Stefan Cronholm, Hannes Göbel, M. Lind, Daniel Rudmark, ""The Need for Systems Development Capability in Design Science Research – Investigating the Role of An Innovation Lab as Part of The Academy"", , 2010.",No doi,1,DOI not found
"Brett W. Young, ""The Role of Stakeholder Perceptions during IT-Enabled Change: An Investigation of Technology Frames of Reference in a Sales Process Innovation Project"", , 2010.",No doi,1,DOI not found
"J. Holmström, L. Mathiassen, J. Sandberg, Henrik Wimelius, ""Green IS: Steps Towards a Research Agenda"", , 2010.",No doi,1,DOI not found
"M. Åkesson, K. Kautz, C. Eriksson, ""Engaged Design Science: Developing Design Visions for the Future E-Newspaper"", ICIS, 2010.",https://doi.org/10.2139/ssrn.2866909,1,Abstract not found
"S. Henningsson, B. Rukanova, Stefan Hrastinski, ""Resource Dependencies in Socio-Technical Information Systems Design Research"", Commun. Assoc. Inf. Syst., 2010.",No doi,1,DOI not found
"S. Kiura, ""Resonance facilitating steps in power intensive contexts: project establishment experiences in the Kenyan health sector"", , 2010.",No doi,1,DOI not found
"R. Baskerville, M. D. Myers, ""Fashion Waves in Information Systems Research and Practice"", MIS Q., 2009.",No doi,1,DOI not found
"Wui-Gee Tan, A. Cater-Steel, M. Toleman, ""Implementing it Service Management: A Case Study Focussing on Critical Success Factors"", J. Comput. Inf. Syst., 2009.",No doi,1,DOI not found
"Pernille Bjørn, Sue Burgoyne, Vicky Crompton, Teri MacDonald, Barbe Pickering, S. Munro, ""Boundary factors and contextual contingencies: configuring electronic templates for healthcare professionals"", Eur. J. Inf. Syst., 2009.",No doi,1,DOI not found
"Nannette P. Napier, L. Mathiassen, Roy D. Johnson, ""Combining Perceptions and Prescriptions in Requirements Engineering Process Assessment: An Industrial Case Study"", IEEE Transactions on Software Engineering, 2009.",No doi,1,DOI not found
"Hong-Mei Chen, Opal Perry, R. Kazman, ""An integrated framework for service engineering: a case study in the financial services industry"", ICEC, 2009.",No doi,1,DOI not found
"F. Karlsson, Pär J. Ågerfalk, ""Towards Structured Flexibility in Information Systems Development: Devising a Method for Method Configuration"", J. Database Manag., 2009.",No doi,1,DOI not found
"R. Willison, Merrill Warkentin, ""Motivations for employee computer crime: understanding and addressing workplace disgruntlement through the application of organisational justice"", , 2009.",No doi,1,DOI not found
"R. Halonen, ""Practice-related Research Methods as Part of Scientific Information Systems Research"", , 2009.",No doi,1,DOI not found
"A. Connor, Jim Buchan, K. Petrova, ""Bridging the Research-Practice Gap in Requirements Engineering through Effective Teaching and Peer Learning"", 2009 Sixth International Conference on Information Technology: New Generations, 2009.",No doi,1,DOI not found
"L. Holmberg, A. Nilsson, H. H. Olsson, A. Sandberg, ""Appreciative inquiry in software process improvement"", Softw. Process. Improv. Pract., 2009.",No doi,1,DOI not found
"U. Seigerroth, M. Lind, ""Bringing Contextual Dimensions into Improvement of Information System Development Practices"", 2009 42nd Hawaii International Conference on System Sciences, 2009.",No doi,1,DOI not found
"Pernille Bjørn, E. Balka, ""Supporting the Design of Health Information Systems: Action Research as Knowledge Translation"", 2009 42nd Hawaii International Conference on System Sciences, 2009.",No doi,1,DOI not found
"M. Chiasson, Matt Germonprez, L. Mathiassen, ""Pluralist action research: a review of the information systems literature *"", Inf. Syst. J., 2009.",No doi,1,DOI not found
"S. Müller, Pernille Kræmmergaard, L. Mathiassen, ""Managing Cultural Variation in Software Process Improvement: A Comparison of Methods for Subculture Assessment"", IEEE Transactions on Engineering Management, 2008.",No doi,1,DOI not found
"Jesper Simonsen, ""A Concern for Engaged Scholarship: The challenges for action research projects"", Scand. J. Inf. Syst., 2009.",No doi,1,DOI not found
"P. Schubert, J. Fisher, ""A Blueprint for Joint Research between Academia and Industry"", Bled eConference, 2009.",No doi,1,DOI not found
"L. Mathiassen, M. Chiasson, Matt Germonprez, ""Compositional Styles in Action Research: A Critical Analysis of Leading Information Systems Journals"", , 2009.",No doi,1,DOI not found
"Jesper Simonsen, ""The Action Research Project – an Endangered Species in Scandinavian IS Research?"", , 2009.",No doi,1,DOI not found
"J. Reed, A. Nilsson, L. Holmberg, ""Appreciative Inquiry: Research for Action"", , 2009.",No doi,1,DOI not found
"Jesper Simonsen, ""The challenges for action research projects"", , 2009.",No doi,1,DOI not found
"P. Axel, Anne Birgitte Bay, ""Aalborg Universitet Social Networks in Software Process Improvement"", , 2009.",No doi,1,DOI not found
"J. Frisk, ""From business case to value case - Assessing the organizational value of it investments"", ECIS, 2009.",No doi,1,DOI not found
"Sabine Madsen, R. Vidgen, ""A pragmatic approach to IS development and socio-technical evaluation"", ECIS, 2009.",No doi,1,DOI not found
"A. Sandberg, C. Olsson, ""Explicit as Enabler for Understanding the Tacit"", Open IT-Based Innovation, 2008.",No doi,1,DOI not found
"H. Frederiksen, L. Mathiassen, ""A Contextual Approach to Improving Software Metrics Practices"", IEEE Transactions on Engineering Management, 2008.",No doi,1,DOI not found
"Jeanette Lemmergaard, ""Roles in the ISD process: a collaborative approach"", J. Enterp. Inf. Manag., 2008.",No doi,1,DOI not found
"Nannette P. Napier, Jonathan Kim, L. Mathiassen, ""Software process re-engineering: a model and its application to an industrial case study"", Softw. Process. Improv. Pract., 2008.",No doi,1,DOI not found
"M. Bajec, D. Vavpotič, ""A Framework and Tool-Support for Reengineering Software Development Methods"", Informatica, 2008.",No doi,1,DOI not found
"Katrin Jonsson, Ulrika H. Westergren, J. Holmström, ""Technologies for value creation: an exploration of remote diagnostics systems in the manufacturing industry"", Inf. Syst. J., 2008.",No doi,1,DOI not found
"Gitte Tjørnehøj, L. Mathiassen, ""Between control and drift: negotiating improvement in a small software firm"", Inf. Technol. People, 2008.",No doi,1,DOI not found
"R. Halonen, ""Action learning with an information system project: subjective reflections"", , 2008.",No doi,1,DOI not found
"Henrik Bruun, S. Sierla, ""Distributed Problem Solving in Software Development"", , 2008.",No doi,1,DOI not found
"G. Koutsoukos, ""Mentality patterns: recurring turns of mind as first-class concerns in software projects"", , 2008.",No doi,1,DOI not found
"Pernille Kræmmergaard, S. Dueholm, ""Managing Cultural"", , 2008.",https://doi.org/10.1007/978-0-387-35489-7_20,1,Extraction successful
"L. Hamre, R. Vidgen, ""Using Social Networks and Communities of Practice to Support Information Systems Implementation"", ECIS, 2008.",No doi,1,DOI not found
"Nannette P. Napier, L. Mathiassen, ""Appreciative Inquiry Into IT Projet Management: Understanding Win-Win Contracts"", ICIS, 2008.",No doi,1,DOI not found
"Tom Nyvang, ""Ibrugtagning af ikt i universitetsuddannelse"", , 2008.",No doi,1,DOI not found
"Nannette P. Napier, L. Mathiassen, ""APPRECIATIVE INQUIRY INTO IT PROJECT MANAGEMENT : UNDERSTANDING WIN -WIN CONTRACTS Investigation appréciative du management des projets TI : comprendre les contrats gagnant-gagnant"", , 2008.",No doi,1,DOI not found
"R. Halonen, ""Pragmatic approach in IS projects grounded on recognised frameworks"", , 2008.",No doi,1,DOI not found
"P. Nielsen, K. Kautz, ""Software Processes & Knowledge"", , 2008.",No doi,1,DOI not found
"Mats-Åke Hugoson, B. Johansson, U. Seigerroth, ""The Total Picture - A Framework for Control of IT Investments"", ISD, 2008.",No doi,1,DOI not found
"L. Mathiassen, P. Nielsen, ""Engaged Scholarship in IS Research"", Scand. J. Inf. Syst., 2008.",No doi,1,DOI not found
"L. Mathiassen, Keld Pedersen, ""Knowledge creation and sharing in a systems development project"", Int. J. Bus. Inf. Syst., 2008.",No doi,1,DOI not found
"Y. Dittrich, K. Rönkkö, J. Eriksson, Christina Hansson, O. Lindeberg, ""Combining qualitative empirical research with method, technique and process improvement"", , 2008.",No doi,1,DOI not found
"L. Mathiassen, Keld Pedersen, ""Managing Uncertainty in Organic Development Projects"", Commun. Assoc. Inf. Syst., 2008.",No doi,1,DOI not found
"G. Goldkuhl, ""Artefact science vs. practice science : seeking information systems identity"", , 2008.",No doi,1,DOI not found
"Nannette P. Napier, L. Mathiassen, D. Robey, ""From Dichotomy to Ambidexterity: Transcending Traditions in Software Management"", AMCIS, 2008.",https://doi.org/10.1108/jwl-01-2013-0001,1,Abstract not found
"G. Goldkuhl, ""Practical Inquiry as Action Research and Beyond"", ECIS, 2008.",No doi,1,DOI not found
"K. Peszynski, Vanessa A. Cooper, A. Molla, ""Developing a Knowledge Management Strategy: Reflections from an Action Research Project"", ECIS, 2008.",No doi,1,DOI not found
"S. Müller, P. Nielsen, Morten Boldsen, ""An Examination of Culture Profiles in a Software Organization Implementing SPI"", ECIS, 2008.",No doi,1,DOI not found
"Y. Dittrich, K. Rönkkö, J. Eriksson, Christina Hansson, O. Lindeberg, ""Cooperative method development"", Empirical Software Engineering, 2008.",No doi,1,DOI not found
"D. Sonnenwald, ""Scientific collaboration"", Annu. Rev. Inf. Sci. Technol., 2007.",No doi,1,DOI not found
"S. Sierla, ""Adapting problem solving strategies in control software development to new standards : case examples IEC 61499 and ISOBUS ; Ohjausjärjestelmien ohjelmistonkehityksen ongelmanratkaisustrategioiden soveltaminen uusiin standardeihin: case esimerkkeinä IEC 61499 ja ISOBUS"", , 2007.",No doi,1,DOI not found
"A. V. Zyl, J. Amadi-Echendu, T. Bothma, ""Nine drivers of knowledge transfer between universities and industry R&D partners in South Africa"", , 2007.",No doi,1,DOI not found
"M. Bajec, D. Vavpotič, Stefan Furlan, M. Krisper, ""Software Process Improvement Based on the Method Engineering Principles"", Situational Method Engineering, 2007.",No doi,1,DOI not found
"F. Karlsson, Pär J. Ågerfalk, ""Multi-Grounded Action Research in Method Engineering: The MMC Case"", Situational Method Engineering, 2007.",No doi,1,DOI not found
"Jolita Ralyt, S. Brinkkemper, B. Henderson-Sellers, ""Situational Method Engineering: Fundamentals and Experiences"", , 2007.",No doi,1,DOI not found
"A. Sandberg, Anders Baaz, J. Pries-Heje, Magnus Timmerås, ""Measuring Process Innovations and Improvements"", Organizational Dynamics of Technology-Based Innovation, 2007.",No doi,1,DOI not found
"A. Sandberg, L. Holmberg, H. H. Olsson, A. Nilsson, ""Use of Appreciative Inquiry in Successful Process Improvement - An Action Research Study"", Organizational Dynamics of Technology-Based Innovation, 2007.",No doi,1,DOI not found
"R. Halonen, ""Digitizing Information Management From paper forms to electronic information system"", 2006 1st International Conference on Digital Information Management, 2007.",No doi,1,DOI not found
"Ivan Aaen, A. Sandberg, L. Mathiassen, ""SPI agility: How to navigate improvement projects"", Softw. Process. Improv. Pract., 2007.",No doi,1,DOI not found
"Christian Hardless, """"E-discussion"": a group support system for co-present knowledge sharing"", Bus. Process. Manag. J., 2007.",https://doi.org/10.1504/ijtpm.2008.016178,1,Extraction successful
"M. Bajec, D. Vavpotič, M. Krisper, ""Practice-driven approach for creating project-specific software development methods"", Inf. Softw. Technol., 2007.",No doi,1,DOI not found
"Mark O. Lewis, Brett W. Young, L. Mathiassen, Arun Rai, R. Welke, ""Business process innovation based on stakeholder perceptions"", Inf. Knowl. Syst. Manag., 2007.",No doi,1,DOI not found
"Richard Bricknall, Gunilla Darrell, H. Nilsson, K. Pessi, ""Aligning IT Strategy with Business Strategy through the Balanced Scorecard in a Multinational Pharmaceutical Company"", 2007 40th Annual Hawaii International Conference on System Sciences (HICSS'07), 2007.",No doi,1,DOI not found
"R. Halonen, ""Challenges in an inter-organisational information system implementation : participatory view"", , 2007.",No doi,1,DOI not found
"L. Mathiassen, Nannette P. Napier, ""Improving practices in a small software firm: an ambidextrous perspective"", , 2007.",No doi,1,DOI not found
"R. Narayanaswamy, V. Grover, ""A Critical Assessment of Information Systems Action Research"", , 2007.",No doi,1,DOI not found
"J. Nosek, ""Insider as Action Researcher"", , 2007.",No doi,1,DOI not found
"P. Nielsen, ""Is Action Research and Its Criteria"", , 2007.",No doi,1,DOI not found
"O. Henfridsson, R. Lindgren, ""Action Research in New Product Development"", , 2007.",No doi,1,DOI not found
"M. Andersson, ""Heterogeneous IT Innovation. Developing Industrial Architectural Knowledge"", , 2007.",No doi,1,DOI not found
"J. McKay, P. Marshall, ""Science, Design, and Design Science: Seeking Clarity to Move Design Science Research Forward in Information Systems"", , 2007.",No doi,1,DOI not found
"J. Calabretto, ""Supporting medication-related decision making with information model-based digital documents."", , 2007.",No doi,1,DOI not found
"Ivan Aaen, Anne Börjesson, L. Mathiassen, ""Agility : How to Navigate Improvement Projects Research Section"", , 2007.",No doi,1,DOI not found
"M. Avital, K. Lyytinen, J. King, Michael D. Gordon, Edward Granger-Happ, R. Mason, R. Watson, ""Leveraging Information Technology to Support Agents of World Benefit"", Commun. Assoc. Inf. Syst., 2007.",No doi,1,DOI not found
"A. Borjesson, ""14 MEASURING PROCESS INNOVATIONS AND IMPROVEMENTS"", , 2007.",No doi,1,DOI not found
"Jan H. Kietzmann, ""In touch out in the field. Coalescence and interactive innovation of technology for mobile work."", , 2007.",No doi,1,DOI not found
"S. Henningsson, ""Managing Information Systems Integration in Corporate Mergers and Acquisitions"", , 2007.",No doi,1,DOI not found
"Annemette Kjærgaard, K. Kautz, P. Nielsen, ""Making Sense of Project Management - A Case of Knowledge Management in Software Development"", ECIS, 2007.",No doi,1,DOI not found
"D. Sonnenwald, ""Scientific Collaboration: A Synthesis of Challenges and Strategies"", , 2007.",No doi,1,DOI not found
"D. Wastell, T. McMaster, P. Kawalek, ""The rise of the phoenix: methodological innovation as a discourse of renewal"", J. Inf. Technol., 2007.",No doi,1,DOI not found
"Aidan J. Kenny, ""Evaluation: Emergence, Mode of Inquiry, Theory & Practice"", , 2006.",No doi,1,DOI not found
"M. Bajec, R. Rupnik, M. Krisper, ""A Framework for Reengineering Software Development Methods"", 2006 International Conference on Software Engineering Advances (ICSEA'06), 2006.",No doi,1,DOI not found
"Magnus Holmqvist, G. Stefansson, ""‘Smart Goods’ and Mobile RFID—A Case With Innovation From Volvo"", , 2006.",No doi,1,DOI not found
"M. Strömman, S. Sierla, J. Peltola, K. Koskinen, ""Professional designers' adaptations of IEC 61499 to their individual work practices"", 2006 IEEE Conference on Emerging Technologies and Factory Automation, 2006.",No doi,1,DOI not found
"J. Peltola, S. Sierla, M. Stromman, K. Koskinen, ""Process Control with IEC 61499: Designers' Choices at Different Levels of the Application Hierarchy"", 2006 4th IEEE International Conference on Industrial Informatics, 2006.",No doi,1,DOI not found
"M. Kuschel, K. Pessi, ""Agility through scenario development and continuous implementation: a global aftermarket logistics case"", Eur. J. Inf. Syst., 2006.",No doi,1,DOI not found
"A. Sandberg, F. Martinsson, Magnus Timmerås, ""Agile improvement practices in software organizations"", Eur. J. Inf. Syst., 2006.",No doi,1,DOI not found
"F. Karlsson, Kai Wistrand, ""Combining method engineering with activity theory: theoretical grounding of the method component concept"", Eur. J. Inf. Syst., 2006.",No doi,1,DOI not found
"M. Kuschel, G. Stefansson, ""Mobile RFID &#8212; A Case from Volvo on Innovation in SCM"", Proceedings of the 39th Annual Hawaii International Conference on System Sciences (HICSS'06), 2006.",No doi,1,DOI not found
"J. Iversen, P. Nielsen, ""Chapter VI Building IT Risk Management Approaches: An Action Research Method"", , 2006.",No doi,1,DOI not found
"L. Vogelsang, ""Conceptualizing utilization of systems development methods - An empirical investigation of adoption, adaptation and use of methods"", , 2006.",No doi,1,DOI not found
"Anne Börjesson, ""Improve by improving software process improvers"", , 2006.",No doi,1,DOI not found
"Sandra M. Richardson, ""Healthcare Information Systems:design Theory, Principles And Application"", , 2006.",No doi,1,DOI not found
"Pernille Bjørn, Ada Scupola, Brian Fitzgerald, ""Expanding Technological Frames Towards Mediated Collaboration"", , 2006.",No doi,1,DOI not found
"Nannette P. Napier, L. Mathiassen, Roy D. Johnson, ""Perceptions and Processes in Assessing Software Requirements Practices"", AMCIS, 2006.",No doi,1,DOI not found
"Nannette P. Napier, L. Mathiassen, Roy D. Johnson, ""Negotiating Response-ability and Repeat-ability in Requirements Engineering"", ICIS, 2006.",No doi,1,DOI not found
"J. Norrie, ""Improving results of project portfolio management in the public sector using a balanced strategic scoring model"", , 2006.",No doi,1,DOI not found
"Pernille Bjørn, Ada Scupola, Brian Fitzgerald, ""Expanding Technological Frames Towards Mediated Collaboration - Groupware Adoption in Virtual Learning Teams"", Scand. J. Inf. Syst., 2006.",No doi,1,DOI not found
"Richard Bricknall, Gunilla Darrell, H. Nilsson, K. Pessi, ""Enterprise architecture: critical factors affecting modelling and management"", ECIS, 2006.",No doi,1,DOI not found
"L. Vogelsang, F. Kensing, ""Utilizing systems development methods - a conceptual framework"", ECIS, 2006.",No doi,1,DOI not found
"R. Willison, ""Understanding the perpetration of employee computer crime in the organisational context"", Inf. Organ., 2006.",No doi,1,DOI not found
"A. Sandberg, L. Mathiassen, ""Improving software organizations: agility challenges and implications"", Inf. Technol. People, 2005.",No doi,1,DOI not found
"S. Fincher, R. Lister, T. Clear, A. Robins, J. Tenenberg, M. Petre, ""Multi-institutional, multi-national studies in CSEd Research: some design considerations and trade-offs"", ICER '05, 2005.",No doi,1,DOI not found
"M. Stromman, S. Sierla, K. Koskinen, ""Control software reuse strategies with IEC 61499"", 2005 IEEE Conference on Emerging Technologies and Factory Automation, 2005.",No doi,1,DOI not found
"B. Törpel, ""Participatory design: a multi-voiced effort"", Critical Computing, 2005.",No doi,1,DOI not found
"H. Frederiksen, L. Mathiassen, ""Information-centric assessment of software metrics practices"", IEEE Transactions on Engineering Management, 2005.",No doi,1,DOI not found
"L. Mathiassen, L. Vogelsang, ""Managing knowledge in software method adoption"", Int. J. Bus. Inf. Syst., 2005.",No doi,1,DOI not found
"L. Williams, L. Layman, P. Abrahamsson, ""On establishing the essential components of a technology-dependent framework"", ACM SIGSOFT Softw. Eng. Notes, 2005.",No doi,1,DOI not found
"Ivan Aaen, A. Sandberg, L. Mathiassen, ""Navigating Software Process Improvement Projects"", Business Agility and Information Technology Diffusion, 2005.",No doi,1,DOI not found
"A. Sandberg, F. Martinsson, Magnus Timmerås, ""Crossing the Chasm in Software Process Improvement"", Business Agility and Information Technology Diffusion, 2005.",https://doi.org/10.1007/s10664-007-9057-1,1,Extraction successful
"M. Kuschel, K. Pessi, ""Agility Through Implementation: A Case from a Global Supply Chain"", Business Agility and Information Technology Diffusion, 2005.",No doi,1,DOI not found
"P. Nielsen, Gitte Tjørnehøj, ""Mapping Social Networks in Software Process Improvement: An Action Research Study"", Business Agility and Information Technology Diffusion, 2005.",No doi,1,DOI not found
"L. Mathiassen, L. Vogelsang, ""The Role of Networks and Networking in Bringing Software Methods to Practice"", Proceedings of the 38th Annual Hawaii International Conference on System Sciences, 2005.",No doi,1,DOI not found
"R. Halonen, ""methods as"", , 2005.",No doi,1,DOI not found
"J. McKay, P. Marshall, ""A review of design science in information systems"", , 2005.",No doi,1,DOI not found
"B. Hansen, K. Kautz, ""Analysing Knowledge Flows as a Prerequisite to Improve Systems Development Practice"", ECIS, 2005.",https://doi.org/10.1109/etfa.2005.1612749,1,Extraction successful
"F. Karlsson, ""Method Configuration — A Systems Development Project Revisited"", , 2005.",No doi,1,DOI not found
"F. Karlsson, Pär J. Ågerfalk, ""Method-user-centred method configuration"", , 2005.",No doi,1,DOI not found
"R. Willison, ""Considering the Offender: Addressing the Procedural Stages of Computer Crime in an Organisational Context"", , 2005.",No doi,1,DOI not found
"Aidan J. Kenny, ""Developing a participatory consultation process for quality reviews: The initial stage of the European University Associations Quality Review of the Dublin Institute of Technology"", , 2005.",No doi,1,DOI not found
"F. Karlsson, Kai Wistrand, ""Supporting collaborative actions through method engineering : exploring the potential of activity theory"", , 2005.",No doi,1,DOI not found
"L. Williams, L. Layman, P. Abrahamsson, ""On Establishing the Essential Components of a Technology-dependent Framework: A Strawman Framework for Industrial Case Study-Based Research"", , 2005.",No doi,1,DOI not found
"P. Backlund, ""On the Research Approaches Employed at Recent European Conferences on Information Systems (ECIS 2002 - ECIS 2004)"", ECIS, 2005.",https://doi.org/10.1002/spip.309,1,Extraction successful
"R. Cole, S. Purao, M. Rossi, M. Sein, ""Being Proactive: Where Action Research Meets Design Research"", ICIS, 2005.",No doi,1,DOI not found
"B. Hansen, Jacob Nørbjerg, ""Codification or Personalisation: A simple choice?"", , 2005.",No doi,1,DOI not found
"Jacob Nørbjerg, O. Ngwenyama, ""Building and Maintaining Alliances in SPI Projects: Implications for Organizing Effective SPI"", ECIS, 2005.",No doi,1,DOI not found
"B. Hansen, K. Kautz, ""Knowledge Mapping: A Technique for Identifying Knowledge Flows in Software Organisations"", EuroSPI, 2004.",No doi,1,DOI not found
"J. Iversen, L. Mathiassen, P. Nielsen, ""Managing Risk in Software Process Improvement: An Action Research Approach"", MIS Q., 2004.",No doi,1,DOI not found
"R. Lindgren, O. Henfridsson, Ulrike Schultze, ""Design Principles for Competence Management Systems: A Synthesis of an Action Research Study"", MIS Q., 2004.",No doi,1,DOI not found
"F. Karlsson, Pär J. Ågerfalk, ""Method configuration: adapting to situational characteristics while creating reusable assets"", Inf. Softw. Technol., 2004.",No doi,1,DOI not found
"H. Frederiksen, L. Mathiassen, ""Assessing Improvements of Software Metrics Practices"", IT Innovation for Adaptability and Competitiveness, 2004.",No doi,1,DOI not found
"Pernille Bjørn, Ada Scupola, ""Groupware Integration in Virtual Learning Teams - A qualitative analysis based on the TAM-model"", IT Innovation for Adaptability and Competitiveness, 2004.",No doi,1,DOI not found
"A. Sandberg, L. Mathiassen, ""Organisational Dynamics in the Software Process Improvement: The Agility Challenge"", IT Innovation for Adaptability and Competitiveness, 2004.",No doi,1,DOI not found
"R. Davison, Maris G. Martinsons, N. Kock, ""Principles of canonical action research"", Inf. Syst. J., 2004.",No doi,1,DOI not found
"Pär J. Ågerfalk, ""Grounding Thr ough Operationalization - Constructing Tangible Theor y in IS Research"", , 2004.",No doi,1,DOI not found
"J. G. Wijnstra, ""Variation Mechanisms and Multi-view Architecting in Platform-based Product Family Development"", , 2004.",No doi,1,DOI not found
"F. Karlsson, Kai Wistrand, ""MC Sandbox - Tool Support for Method Configuration"", CAiSE Workshops, 2004.",No doi,1,DOI not found
"Pär J. Ågerfalk, ""Grounding through operationalization: constructing tangible theory in IS research"", ECIS, 2004.",No doi,1,DOI not found
"A. Sandberg, L. Mathiassen, ""Making SPI Happen: The Roads to Process Implementation"", ECIS, 2004.",No doi,1,DOI not found
"J. Holmström, ""Solution design as a heuristic for conducting explorative supply chain research"", , 2004.",No doi,1,DOI not found
"Matt Germonprez, L. Mathiassen, ""The Role of Conventional Research Methods in Information Systems Action Research"", Relevant Theory and Informed Practice, 2004.",No doi,1,DOI not found
"J. Holmström, Timo Ala-Risku, Kary Främling, M. Kärkkäinen, ""Evaluation research-in-process: At the cutting edge of solution design and supply chain management theory"", , 2004.",No doi,1,DOI not found
"L. Mathiassen, Ingegerd Andersson, Kerstin Hanson, ""Service provision in a software technology unit"", J. Inf. Technol., 2003.",No doi,1,DOI not found
"L. Mathiassen, Pouya Pourkomeylian, ""Managing knowledge in a software organization"", J. Knowl. Manag., 2003.",No doi,1,DOI not found
"A. Sandberg, L. Mathiassen, ""Making SPI happen: the IDEAL distribution of effort"", 36th Annual Hawaii International Conference on System Sciences, 2003. Proceedings of the, 2003.",No doi,1,DOI not found
"J. Iversen, L. Mathiassen, ""Cultivation and engineering of a software metrics program"", Inf. Syst. J., 2003.",No doi,1,DOI not found
"Pernille Bjørn, Jesper Simonsen, ""Teams of Practice: Interdependent Conditions for Integrating Groupware in Collaborative Practice within Virtual Teams"", , 2003.",No doi,1,DOI not found
"C. Sørensen, ""UK research importance of institutional context"", , 2003.",No doi,1,DOI not found
"Alistair Cockburn, ""People and Methodologies in Software Development"", , 2003.",No doi,1,DOI not found
"J. Hedman, ""On Enterprise Systems Artifacts: Changes in Information Systems Development and Evaluation"", , 2003.",No doi,1,DOI not found
"Pernille Rasmussen, ""Re-negotiating protocols: a way to integrate groupware in collaborative learning settings"", ECIS, 2003.",No doi,1,DOI not found
"Pernille Bjørn, Brian Fitzgerald, Ada Scupola, ""The role of social awareness in technology acceptance of groupware in virtual learning"", , 2003.",No doi,1,DOI not found
