References,DOIS,Iteration,Status
"S. Gevorgian, ""Ferroelectrics in Microwave Devices, Circuits and Systems: Physics, Modeling, Fabrication and Measurements"", , 2009.",No doi,2.0,DOI not found
"R. Cameron, C. Kudsia, R. Mansour, ""Microwave Filters for Communication Systems: Fundamentals, Design and Applications"", , 2007.",https://doi.org/10.1002/9781119292371,2.0,Done already in 1.0
"Ali Doghri, ""Étude théorique et expérimentale de composants micro-ondes et ondes millimétriques tridimensionnels pour la réalisation d'un radiomètre imageur"", , 2014.",https://doi.org/10.1007/bf02997476,2.0,Extraction successful
"Seungku Lee, V. Lee, S. A. Sis, A. Mortazawi, ""A simple nonlinear mBVD model parameter extraction method for intrinsically switchable ferroelectric FBARs"", 2013 European Microwave Integrated Circuit Conference, 2013.",https://doi.org/10.1109/mwsym.2012.6259695,2.0,Extraction successful
"Ying Wang, Ming Yu, ""Inline realization of cascaded trisection and cascaded quadruplet in coaxial cavity filters"", 2009 European Microwave Conference (EuMC), 2009.",https://doi.org/10.1109/euma.2001.339027,2.0,Extraction successful
"S. Sirci, J. D. Martínez, V. Boria, ""Low-loss 3-bit tunable SIW filter with PIN diodes and integrated bias network"", 2013 European Microwave Conference, 2013.",No doi,2.0,DOI not found
"Yan Ding, ""Miniaturization Techniques of Substrate Integrated Waveguide Based on Multilayered Printed Circuit Board Platform"", , 2011.",No doi,2.0,DOI not found
"W. Palmer, ""Tunable Dielectrics for RF Circuits"", , 2009.",No doi,2.0,DOI not found
"H. Wilf, ""MATRIX INVERSION BY THE ANNIHILATION OF RANK"", , 1959.",https://doi.org/10.1137/0107013,2.0,Abstract not found
"A. Asif, José M. F. Moura, ""Block matrices with L-block-banded inverse: inversion algorithms"", IEEE Transactions on Signal Processing, 2005.",https://doi.org/10.1109/TSP.2004.840709,2.0,Extraction successful
"Cao Jianshu, Wang Xuegang, ""New recursive algorithm for matrix inversion"", , 2008.",https://doi.org/10.1016/S1004-4132(08)60096-1,2.0,Extraction successful
"Ching-Tzong Su, F. Chang, ""Quick evaluation of determinants"", , 1996.",https://doi.org/10.1016/S0096-3003(96)90051-X,2.0,Extraction successful
"F. Chang, ""Determinant of Matrix by Order Condensation"", , 2014.",https://doi.org/10.9734/BJMCS/2014/10036,2.0,Extraction successful
"Kemal Aydin, ""ITERATIVE INVERSE ALGORITHM FOR PERTURBED MATRIX"", , 2008.",No doi,2.0,DOI not found
"I. Hunter, A. Guyette, R. Pollard, ""Passive microwave receive filter networks using low-Q resonators"", IEEE Microwave Magazine, 2005.",https://doi.org/10.1109/MMW.2005.1511913,,
"Ming Yu, R. Cameron, David R. Smith, V. Dokas, Ying Wang, ""Symmetrical Realization for Predistorted Microwave Filters"", IEEE MTT-S International Microwave Symposium Digest, 2005., 2005.",https://doi.org/10.1109/MWSYM.2005.1516571,,
"A. Guyette, I. Hunter, R. Pollard, ""A new class of selective filters using low-Q components suitable for MMIC implementation"", 2004 IEEE MTT-S International Microwave Symposium Digest (IEEE Cat. No.04CH37535), 2004.",https://doi.org/10.1109/MWSYM.2004.1338994,,
"B. Senior, I. Hunter, J. Rhodes, ""Synthesis of lossy filters"", 2002 32nd European Microwave Conference, 2002.",https://doi.org/10.1109/EUMA.2002.339307,,
"R. Cameron, A. Harish, C. Radcliffe, ""Synthesis of advanced microwave filters without diagonal cross-couplings"", 2002 IEEE MTT-S International Microwave Symposium Digest (Cat. No.02CH37278), 2002.",https://doi.org/10.1109/MWSYM.2002.1012125,,
"W. Fathelbab, I. Hunter, J. Rhodes, ""Synthesis of predistorted reflection‐mode hybrid prototype networks with symmetrical and asymmetrical characteristics"", Int. J. Circuit Theory Appl., 2001.",https://doi.org/10.1002/cta.143,,
"I. Hunter, ""Theory and Design of Microwave Filters"", , 2001.",https://doi.org/10.1049/pbew048e,,
"D. Leeson, ""MICROWAVE FILTERS"", Microwave Circuit Design, 2001.",https://doi.org/10.1002/9781119741725.ch6,,
"C. Rauscher, ""Two-branch microwave channelized active bandpass filters"", , 2000.",https://doi.org/10.1109/22.826844,,
"R. Cameron, ""General coupling matrix synthesis methods for Chebyshev filtering functions"", , 1999.",https://doi.org/10.1109/22.754877,2.0,Done already in 1.0
"J. Rhodes, I. Hunter, ""Synthesis of reflection-mode prototype networks with dissipative circuit elements"", , 1997.",https://doi.org/10.1049/IP-MAP:19971410,,
"M. Dishal, ""Design of Dissipative Band-Pass Filters Producing Desired Exact Amplitude-Frequency Characteristics"", Proceedings of the IRE, 1949.",https://doi.org/10.1109/JRPROC.1949.230947,,
"G. Matthaei, L. Young, E. M. Jones, ""Microwave Filters, Impedance-Matching Networks, and Coupling Structures"", , 1980.",https://doi.org/10.21236/ad0402930,,
