References,DOIS,Iteration,Status
"Juliana Sayuri Kurumoto, ""MODELO PARA A TRANSFERÊNCIA TECNOLOGIA- PRODUTO SOB O RECORTE ANALÍTICO DE REDES COLABORATIVAS"", , 2013.",https://doi.org/10.11606/T.18.2013.TDE-04072013-092946,1.0,Abstract not found
"A. Cordeiro, A. L. Freitas, ""Priorização de requisitos e avaliação da qualidade de software segundo a percepção dos usuários"", , 2012.",https://doi.org/10.18225/CI.INF..V40I2.1308,1.0,BIB not found
"Z. Wang, ""Requirements Elicitation On Integrating Clinical Guidelines To Electronic Patient Record: An Empirical Study"", , 2012.",https://doi.org/10.1007/978-3-642-21843-9_21,1.0,Extraction successful
"Edward Kabaale, J. Nabukenya, ""A Systematic Approach to Requirements Engineering Process Improvement in Small and Medium Enterprises: An Exploratory Study"", PROFES, 2011.",https://doi.org/10.1108/09685220910978086,1.0,Abstract not found
"K. Rouibah, Sulaiman Al-Rafee, ""Requirement engineering elicitation methods: A Kuwaiti empirical study about familiarity, usage and perceived value"", Inf. Manag. Comput. Secur., 2009.",https://doi.org/10.5753/sbes.2008.21328,1.0,Extraction successful
"Milene Serrano, M. Serrano, Filipe Napolitano, Eduardo Kinder, Mark Douglas, Danielle Loyola, Bruno Rezende, Julio Cesar Sampaio do Prado Leite, ""Avaliação Experimental de um Método para Avaliação de Equipes de Requisitos"", SBES, 2008.",https://doi.org/10.1109/PICMET.2008.4599851,1.0,Extraction successful
"J. Mostert, A. Buys, ""The practise of technology transfer"", PICMET '08 - 2008 Portland International Conference on Management of Engineering & Technology, 2008.",https://doi.org/10.1145/1363686.1363836,1.0,Done already in 1.0
"C. Alves, George Valença, Tayanna Sotero, Jeane Mendes, ""Requirements engineering process improvement: a knowledge transfer experience"", SAC '08, 2008.",https://doi.org/10.1145/1138046.1138050,1.0,Extraction successful
"K. Rouibah, Sulaiman Al-Rafee, ""Perspective on Information Requirement Determination Practices in Kuwait: Familiarity, Usage and Perceived Value"", , 2008.",No doi,1.0,DOI not found
"C. Alves, Jaelson Castro1, ""The evolution of emerging technologies in market-driven software product development"", TT '06, 2006.",https://doi.org/10.1108/09685220910978086,1.0,Abstract not found
"Marjo Kauppinen, ""Introducing requirements engineering into product development : towards systematic user requirements definition"", , 2005.",No doi,1.0,DOI not found
"Marian Daun, Jennifer Brings, Patricia Aluko Obe, B. Tenbergen, ""An industry survey on approaches, success factors, and barriers for technology transfer in software engineering"", Software: Practice and Experience, 2023.",https://doi.org/10.1002/spe.3200,1.0,Abstract not found
"D. Marijan, Sagar Sen, ""Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns"", ACM Trans. Softw. Eng. Methodol., 2022.",https://doi.org/10.1145/3494519,1.0,Extraction successful
"D. Marijan, A. Gotlieb, ""Industry-Academia research collaboration in software engineering: The Certus model"", Inf. Softw. Technol., 2020.",https://doi.org/10.1016/j.infsof.2020.106473,1.0,Abstract not found
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1981,1.0,Extraction successful
"Fourry Handoko, Alanzo H. Smith, C. Burvill, ""The role of government, universities, and businesses in advancing technology for SMEs’ innovativeness"", , 2014.",https://doi.org/10.1080/14765284.2014.900968,1.0,Extraction successful
"P. V. D. Laar, ""Observations from the Industry-as-Laboratory Research Project Darwin 1"", , 2010.",https://doi.org/10.1016/j.jss.2008.12.035,1.0,Done already in 1.0
"R. Loaiza, Marylin Giugni, José M. Monguet, ""TECNO UC: UNA ESTRATEGIA PARA LA TRANSFERENCIA DE TECNOLOGÍA DE SOFTWARE, DE LA UNIVERSIDAD DE CARABOBO A LA EMPRESA"", , 2009.",https://doi.org/10.1109/AMIGE.2008.ECP.66,1.0,Extraction successful
"T. Punter, R. Krikhaar, R. J. Bril, ""Software engineering technology innovation - Turning research results into industrial success"", J. Syst. Softw., 2009.",No doi,1.0,DOI not found
"T. Yamakami, H. Suzuki, ""A Three-Phased Technology Transfer Model: Lessons from Software Technology Transfer from Japan to Korea"", 2008 IEEE Symposium on Advanced Management of Information for Globalized Enterprises (AMIGE), 2008.",https://doi.org/10.22517/25393812.12131,1.0,Extraction successful
"Michael Romero, ""Identifying and Assessing Effective Mechanisms for Technology Transfer"", , 2007.",No doi,1.0,DOI not found
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1981,1.0,Extraction successful
"Miroslaw Ochodek, ""A Scrum-Centric Framework for Organizing Software Engineering Academic Courses"", KKIO Software Engineering Conference, 2017.",https://doi.org/10.1007/978-3-319-65208-5_15,1.0,Extraction successful
"A. Menolli, S. Reinehr, A. Malucelli, ""Organizational Learning Applied to Software Engineering: a Systematic Review"", Int. J. Softw. Eng. Knowl. Eng., 2013.",https://doi.org/10.1142/S0218194013500356,1.0,Extraction successful
"J. Börstler, ""Using Role-Play Diagrams to Improve Scenario Role-Play"", Graph Transformations and Model-Driven Engineering, 2010.",https://doi.org/10.1007/978-3-642-17322-6_14,1.0,Extraction successful
